month,date,ticker,type,ret_z,volz,why
1997-01,1997-01-27,ORCL,,-1.3024167018847082,1.516856417599367,range_pct>95%
1997-01,1997-01-28,BAC,,-0.812179509586826,-0.145694192335164,range_pct>95%
1997-01,1997-01-28,DIS,,0.8932251728817101,1.790722904795284,range_pct>95%
1997-01,1997-01-28,KO,,-1.0998676067753848,0.7873381033029809,range_pct>95%
1997-01,1997-01-28,ORCL,,-0.41144219250965436,1.8760378065522012,range_pct>95%
1997-01,1997-01-29,CSCO,,-1.848250876728371,2.4502780017971855,range_pct>95%
1997-02,1997-02-03,CSCO,,-1.0348255516911467,0.4294797368715894,range_pct>95%
1997-02,1997-02-04,AAPL,,-1.6216204457001746,1.3727185886139321,range_pct>95%
1997-02,1997-02-05,CSCO,crash,-2.6877235612579047,2.474090225171536,|ret_z|>2.5; ; range_pct>95%
1997-02,1997-02-05,IBM,,-1.5787029423511525,0.5510953637710361,range_pct>95%
1997-02,1997-02-05,INTC,,-2.211740080788391,1.8925045605285622,range_pct>95%
1997-02,1997-02-05,MSFT,,-2.3890978589793113,1.2345122121371572,range_pct>95%
1997-02,1997-02-05,NKE,,-0.8336714140231126,-0.24221696719352284,range_pct>95%
1997-02,1997-02-05,ORCL,,-1.0646608648795537,0.03936509077037218,range_pct>95%
1997-02,1997-02-05,WMT,,-0.7418396035816982,0.7319380278417229,range_pct>95%
1997-02,1997-02-07,CSCO,,-0.49373728183490145,1.1276077728394507,range_pct>95%
1997-02,1997-02-10,CSCO,crash,-3.0973886058770304,1.9594417121400614,|ret_z|>2.5; ; range_pct>95%
1997-02,1997-02-10,INTC,,-1.4700467924226042,0.5883444861064728,range_pct>95%
1997-02,1997-02-11,INTC,,-0.11512655515066926,1.026871096670838,range_pct>95%
1997-02,1997-02-13,NKE,,2.2556169205146084,1.748547280854003,range_pct>95%
1997-02,1997-02-18,AAPL,spike,2.980123279896314,1.0631649553970486,|ret_z|>2.5; ; range_pct>95%
1997-02,1997-02-21,BAC,volume_shock,-0.9255460176741689,2.539081369442119,volz>2.5
1997-02,1997-02-21,CSCO,,-2.478061665571589,1.1798913379585982,range_pct>95%
1997-02,1997-02-24,MSFT,,2.1927956882515076,0.01633433734321585,range_pct>95%
1997-02,1997-02-25,CSCO,,-1.3657894203829772,1.3111508471029119,range_pct>95%
1997-02,1997-02-25,WMT,spike + volume_shock,3.5487446120311956,3.24484844864414,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-02,1997-02-26,DIS,,-0.6321242661963457,0.21133784970583314,range_pct>95%
1997-02,1997-02-28,INTC,,0.5738932200540471,1.0449601480381947,range_pct>95%
1997-03,1997-03-06,ORCL,crash + volume_shock,-2.724031836509094,2.9213117872388668,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-03,1997-03-07,CSCO,,-1.8195656332198649,1.1409509431164195,range_pct>95%
1997-03,1997-03-07,ORCL,,-0.5896947130438259,1.861036606259733,range_pct>95%
1997-03,1997-03-10,CSCO,,1.3233056559572556,1.456261869929361,range_pct>95%
1997-03,1997-03-11,JPM,,-2.10439549966169,1.2465782763983533,range_pct>95%
1997-03,1997-03-11,NKE,volume_shock,-0.47631831118210755,3.194131619694912,volz>2.5; range_pct>95%
1997-03,1997-03-12,AMD,spike + volume_shock,2.524539929837134,2.775523428357532,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-03,1997-03-12,NKE,,-0.41325086228004654,0.9425505289463384,range_pct>95%
1997-03,1997-03-13,BAC,crash,-2.929297759202577,0.7706418013697098,|ret_z|>2.5; ; range_pct>95%
1997-03,1997-03-13,JPM,crash,-2.763790579935337,2.2782008224204273,|ret_z|>2.5; ; range_pct>95%
1997-03,1997-03-13,ORCL,,2.2428269401692993,1.5689190410871026,range_pct>95%
1997-03,1997-03-14,AMD,,-1.8358935798906837,1.6954181125753203,range_pct>95%
1997-03,1997-03-14,ORCL,spike,4.1471934525631395,1.862257292322267,|ret_z|>2.5
1997-03,1997-03-17,JPM,,1.2036983945614184,1.000593088570591,range_pct>95%
1997-03,1997-03-18,AMD,,-2.1500524271541424,0.27366991691635695,range_pct>95%
1997-03,1997-03-19,AMD,,-1.6634137692925417,1.69605970324136,range_pct>95%
1997-03,1997-03-19,BAC,,0.9417757817953996,-0.8762789430487434,range_pct>95%
1997-03,1997-03-19,MSFT,volume_shock,-1.5159035406630628,2.6599883694999065,volz>2.5
1997-03,1997-03-19,NKE,,1.4969985313445955,1.0502016200959519,range_pct>95%
1997-03,1997-03-20,AAPL,,2.100371726708923,2.3776390609787716,range_pct>95%
1997-03,1997-03-20,CSCO,,0.8117521615300565,-0.5074805162763636,range_pct>95%
1997-03,1997-03-21,CSCO,,-1.0346316190725002,-0.052113914421445924,range_pct>95%
1997-03,1997-03-21,NKE,,-1.7016790311864403,1.5989232164412777,range_pct>95%
1997-03,1997-03-24,BAC,spike,2.7584645435640027,-0.13602710900284457,|ret_z|>2.5; ; range_pct>95%
1997-03,1997-03-24,IBM,,1.7064933087716005,0.9559606810466721,range_pct>95%
1997-03,1997-03-24,MSFT,volume_shock,-1.9907464450989594,3.0180359834485557,volz>2.5; range_pct>95%
1997-03,1997-03-26,CSCO,spike,2.81341410109021,0.5823678746176556,|ret_z|>2.5
1997-03,1997-03-26,INTC,spike,2.561502296164265,0.8174883979612295,|ret_z|>2.5
1997-03,1997-03-27,AAPL,spike + volume_shock,3.0686211560436036,3.4327466565805773,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-03,1997-03-27,BAC,,-1.8855081102245117,-0.5891299100358408,range_pct>95%
1997-03,1997-03-27,JPM,,-2.0214654506688463,0.8760962279229609,range_pct>95%
1997-03,1997-03-27,KO,,-1.4944009750535716,1.481399603587435,range_pct>95%
1997-03,1997-03-27,WMT,,-1.3884919753225762,-0.36913939087087577,range_pct>95%
1997-03,1997-03-31,AAPL,,-0.45720158294182106,2.4824994962044196,range_pct>95%
1997-03,1997-03-31,BAC,,-2.2767535876940097,1.4588878169598933,range_pct>95%
1997-03,1997-03-31,WMT,,-1.7653963654703106,0.3868720092923132,range_pct>95%
1997-04,1997-04-01,DIS,,-0.5549909998505915,0.6965213038352291,range_pct>95%
1997-04,1997-04-02,DIS,,-0.0502006875587202,0.6364353085727504,range_pct>95%
1997-04,1997-04-03,ORCL,,1.5683033354504357,0.12918098899802138,range_pct>95%
1997-04,1997-04-04,KO,,2.2279181578307456,-0.15889751037533323,range_pct>95%
1997-04,1997-04-07,NKE,crash + volume_shock,-3.0510496952555624,2.931268692360116,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-04,1997-04-08,NKE,,-0.04858070198140028,1.7379723962294524,range_pct>95%
1997-04,1997-04-09,BAC,,-1.344157874899052,-0.9539930349366059,range_pct>95%
1997-04,1997-04-11,KO,crash,-3.3925095568510812,1.0717036027909626,|ret_z|>2.5; ; range_pct>95%
1997-04,1997-04-14,ORCL,,1.9764616684646155,-0.5510250034711472,range_pct>95%
1997-04,1997-04-15,DIS,spike,2.796518144132189,0.18254028073670026,|ret_z|>2.5; ; range_pct>95%
1997-04,1997-04-15,ORCL,,-1.1736453237552062,1.0843527377993891,range_pct>95%
1997-04,1997-04-17,NKE,crash,-2.585400838140094,1.6671534142398483,|ret_z|>2.5; ; range_pct>95%
1997-04,1997-04-18,MSFT,spike + volume_shock,3.7008409238998716,2.7667507331960928,|ret_z|>2.5; volz>2.5
1997-04,1997-04-22,KO,spike,2.888405711319444,1.3549695857054087,|ret_z|>2.5; ; range_pct>95%
1997-04,1997-04-22,PEP,,1.015006260404934,0.3926444043778501,range_pct>95%
1997-04,1997-04-24,AMD,,2.4222951743196,0.36518985474171584,range_pct>95%
1997-04,1997-04-24,IBM,spike + volume_shock,3.655236799464235,2.9517613187912786,|ret_z|>2.5; volz>2.5
1997-04,1997-04-25,PEP,crash,-2.68120061772492,1.4534898374357195,|ret_z|>2.5; ; range_pct>95%
1997-04,1997-04-29,DIS,spike,2.6505183784800095,1.5930068379047297,|ret_z|>2.5
1997-04,1997-04-29,PEP,spike + volume_shock,4.77474379730077,3.571324128473185,|ret_z|>2.5; volz>2.5
1997-04,1997-04-30,PEP,,0.6698981851276445,1.4471067206595913,range_pct>95%
1997-05,1997-05-05,PEP,,1.431985909496713,1.4379377830924667,range_pct>95%
1997-05,1997-05-05,WMT,volume_shock,-0.1825426610103309,2.624289232331055,volz>2.5
1997-05,1997-05-07,BAC,crash,-2.574102989910753,2.090504470152906,|ret_z|>2.5; ; range_pct>95%
1997-05,1997-05-13,INTC,,-1.9244113381753716,1.6490599490093576,range_pct>95%
1997-05,1997-05-14,INTC,volume_shock,0.12091311176244038,2.5841146551528293,volz>2.5
1997-05,1997-05-16,JPM,,-1.6132629799313303,0.3681159326633405,range_pct>95%
1997-05,1997-05-16,NKE,volume_shock,-1.8427558520852145,2.714677168690399,volz>2.5
1997-05,1997-05-20,JPM,,1.9310228424104108,1.4139558131280232,range_pct>95%
1997-05,1997-05-21,JPM,,-1.5009586839297946,1.095052598746465,range_pct>95%
1997-05,1997-05-21,PEP,,-1.6324572565672661,0.12119391958887378,range_pct>95%
1997-05,1997-05-27,NKE,spike,2.814043735903427,1.3340938946166672,|ret_z|>2.5
1997-05,1997-05-28,NKE,,2.401669246140369,2.280070496555428,range_pct>95%
1997-05,1997-05-29,NKE,crash + volume_shock,-4.0385187748869225,3.262081396051357,|ret_z|>2.5; volz>2.5
1997-05,1997-05-30,IBM,,-0.837467751924877,0.25941829395379323,range_pct>95%
1997-05,1997-05-30,INTC,crash + volume_shock,-3.1619915058364527,3.252744910249608,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-05,1997-05-30,MSFT,,-0.8583850225423904,1.0603400889399186,range_pct>95%
1997-06,1997-06-04,IBM,,-0.6687496090604022,-0.8427364281847425,range_pct>95%
1997-06,1997-06-04,INTC,,-0.6930305308560365,0.9073619532841514,range_pct>95%
1997-06,1997-06-04,PEP,crash + volume_shock,-2.5905671115657825,2.8274696563626445,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-06,1997-06-20,KO,volume_shock,-0.23776783679296967,2.5783105403768456,volz>2.5
1997-06,1997-06-23,IBM,,-1.3523702371650261,0.23739881077354738,range_pct>95%
1997-06,1997-06-25,WMT,,-1.777672418123562,1.3152314723908882,range_pct>95%
1997-06,1997-06-26,AAPL,volume_shock,-1.2409724976451726,2.6248520941827387,volz>2.5
1997-06,1997-06-30,AAPL,,-1.3334991052901504,0.9306418825690841,range_pct>95%
1997-06,1997-06-30,KO,,-2.249578091842066,1.5101615958495753,range_pct>95%
1997-06,1997-06-30,WMT,,2.0643824766690164,0.9796899952397621,range_pct>95%
1997-07,1997-07-01,AAPL,crash,-3.2387176884817936,2.4624403995418587,|ret_z|>2.5; ; range_pct>95%
1997-07,1997-07-02,NKE,volume_shock,-0.34478807236286485,2.7037172042338224,volz>2.5
1997-07,1997-07-03,AAPL,,2.4871708826978405,0.6180121230152978,range_pct>95%
1997-07,1997-07-07,DIS,,-1.10260154938509,2.2697196623788956,range_pct>95%
1997-07,1997-07-09,WMT,crash,-2.5769513425510233,1.0059726075655016,|ret_z|>2.5; ; range_pct>95%
1997-07,1997-07-10,WMT,,2.310818579241335,1.5562314978930296,range_pct>95%
1997-07,1997-07-11,AAPL,spike,5.224168538443072,2.4007229015640794,|ret_z|>2.5; ; range_pct>95%
1997-07,1997-07-11,PEP,,-1.7980081055954633,1.1482354232109087,range_pct>95%
1997-07,1997-07-16,INTC,spike,3.539084028474242,2.457225406668416,|ret_z|>2.5; ; range_pct>95%
1997-07,1997-07-16,MSFT,spike + volume_shock,2.9394737466338725,2.6646159958049216,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-07,1997-07-17,AAPL,,2.1921523839857473,1.7361642600338807,range_pct>95%
1997-07,1997-07-17,DIS,,-1.021291520158517,0.22502029976556248,range_pct>95%
1997-07,1997-07-17,IBM,,0.7373025143224972,2.2870345029622987,range_pct>95%
1997-07,1997-07-17,KO,,-0.986034558549142,0.6021081312593413,range_pct>95%
1997-07,1997-07-17,MSFT,volume_shock,0.009801034765966896,2.5132234883842144,volz>2.5
1997-07,1997-07-18,IBM,volume_shock,2.087850359399386,2.641055151001651,volz>2.5; range_pct>95%
1997-07,1997-07-18,MSFT,crash,-3.1292399841698435,2.404107423013692,|ret_z|>2.5; ; range_pct>95%
1997-07,1997-07-18,WMT,,-1.0870000864108638,0.9707620589264829,range_pct>95%
1997-07,1997-07-21,AAPL,,-2.186014941533268,0.5171793683658252,range_pct>95%
1997-07,1997-07-21,MSFT,,-1.7196129391387833,1.7091275512992246,range_pct>95%
1997-07,1997-07-22,DIS,,2.1417478415597686,1.1779628565441802,range_pct>95%
1997-07,1997-07-22,MSFT,spike,2.5204789508091814,1.1640865067973074,|ret_z|>2.5; ; range_pct>95%
1997-07,1997-07-22,PEP,spike,2.835216227995732,2.3158273736676254,|ret_z|>2.5
1997-07,1997-07-23,WMT,,0.3701577648867406,2.090148420453121,range_pct>95%
1997-07,1997-07-24,DIS,,1.1404594199936064,-0.6946243925225662,range_pct>95%
1997-08,1997-08-01,AAPL,spike,2.8023454876406686,0.9474084942790226,|ret_z|>2.5; ; range_pct>95%
1997-08,1997-08-06,AAPL,spike + volume_shock,6.072404438877415,2.9466908246341093,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-08,1997-08-06,CSCO,volume_shock,-1.1869544708806474,2.627794338771281,volz>2.5
1997-08,1997-08-08,KO,crash + volume_shock,-3.677970961618697,2.931538547702411,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-08,1997-08-08,WMT,,-1.7374799908759844,-0.6188448120581934,range_pct>95%
1997-08,1997-08-11,AAPL,,-1.5898897191899404,1.2012417959654638,range_pct>95%
1997-08,1997-08-11,DIS,,0.4729231530659036,-0.6405155379416358,range_pct>95%
1997-08,1997-08-11,KO,volume_shock,-0.8901241271680562,2.819516685358083,volz>2.5; range_pct>95%
1997-08,1997-08-12,AAPL,,-1.8231883019068318,0.7838374679766607,range_pct>95%
1997-08,1997-08-12,WMT,,-1.7929665623303994,0.19917570276336796,range_pct>95%
1997-08,1997-08-13,AAPL,,1.0914195886651463,0.8459993863705034,range_pct>95%
1997-08,1997-08-13,AMD,,2.20409179556287,1.0644210710603574,range_pct>95%
1997-08,1997-08-13,DIS,,0.6455552509484247,0.5702449096515364,range_pct>95%
1997-08,1997-08-14,WMT,,-1.7996201625284272,-0.26003856892204086,range_pct>95%
1997-08,1997-08-15,IBM,,-2.1898981673108473,0.12821213812704418,range_pct>95%
1997-08,1997-08-15,ORCL,,-1.7711281168282949,0.6918994868947339,range_pct>95%
1997-08,1997-08-18,AMD,spike,4.0437871880839396,1.93143759990397,|ret_z|>2.5; ; range_pct>95%
1997-08,1997-08-18,DIS,,1.980142427057966,1.0464949921057984,range_pct>95%
1997-08,1997-08-18,INTC,,0.9489664049127589,1.0111320430475685,range_pct>95%
1997-08,1997-08-18,ORCL,,1.3488369395749555,-0.8137056676154343,range_pct>95%
1997-08,1997-08-19,NKE,volume_shock,-1.171452788549217,2.6406780928242153,volz>2.5
1997-08,1997-08-19,ORCL,spike,2.5689584001842376,1.8642529647530337,|ret_z|>2.5
1997-08,1997-08-22,INTC,,-1.0212867229324003,2.050478474315021,range_pct>95%
1997-08,1997-08-22,ORCL,,0.7072862921626321,0.31406686281020063,range_pct>95%
1997-08,1997-08-22,PEP,,0.7795158569524404,-0.9003768943005332,range_pct>95%
1997-08,1997-08-27,BAC,volume_shock,0.019374243724890352,2.559636659431716,volz>2.5
1997-08,1997-08-28,ORCL,,-2.162436768165722,0.798629704712992,range_pct>95%
1997-08,1997-08-29,BAC,crash + volume_shock,-3.1945271805951254,3.2564974483891627,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-08,1997-08-29,ORCL,,1.8039242005421638,0.8727730625438834,range_pct>95%
1997-09,1997-09-02,KO,spike,2.799998529187638,-0.09605379823644805,|ret_z|>2.5; ; range_pct>95%
1997-09,1997-09-02,WMT,spike,2.8638216443627753,0.45898454415440004,|ret_z|>2.5
1997-09,1997-09-03,AMD,,-0.01680734515566483,-0.7367097005916678,range_pct>95%
1997-09,1997-09-04,AMD,crash,-2.764206923877805,2.1725834175970826,|ret_z|>2.5
1997-09,1997-09-08,AMZN,spike,3.253985768196224,2.4328073974299307,|ret_z|>2.5; ; range_pct>95%
1997-09,1997-09-09,AMZN,volume_shock,1.151892088232009,2.5548552674018703,volz>2.5
1997-09,1997-09-10,CSCO,volume_shock,-2.4490665937818656,2.5579406545781875,volz>2.5; range_pct>95%
1997-09,1997-09-10,IBM,volume_shock,-1.7573964344569146,2.539422403958761,volz>2.5
1997-09,1997-09-10,WMT,,-1.4119528846396803,0.7067474051025171,range_pct>95%
1997-09,1997-09-12,AMZN,,2.4965375496166144,0.8680955560436531,range_pct>95%
1997-09,1997-09-15,AMZN,crash,-2.6673289991551727,1.3918308349665223,|ret_z|>2.5; ; range_pct>95%
1997-09,1997-09-15,MSFT,volume_shock,-2.306267263905789,2.847104757624954,volz>2.5
1997-09,1997-09-16,CSCO,spike,3.1573510957708697,1.3357197216328358,|ret_z|>2.5; ; range_pct>95%
1997-09,1997-09-17,ORCL,crash + volume_shock,-3.3366276114334936,3.2164867525566088,|ret_z|>2.5; volz>2.5
1997-09,1997-09-18,NKE,spike,2.5583713032660556,1.4652136068411714,|ret_z|>2.5; ; range_pct>95%
1997-09,1997-09-19,AMZN,spike,2.612271074065973,1.572370629432641,|ret_z|>2.5; ; range_pct>95%
1997-09,1997-09-24,BAC,,1.4310938725383657,0.40816789085185357,range_pct>95%
1997-09,1997-09-24,PEP,volume_shock,0.9011824898960595,2.51839231706991,volz>2.5
1997-10,1997-10-01,AMD,crash + volume_shock,-4.21502016513826,2.658159771444208,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-10,1997-10-02,CSCO,,2.079104204190789,0.11157279781887819,range_pct>95%
1997-10,1997-10-03,AMD,,0.9406516686897703,0.982727497374301,range_pct>95%
1997-10,1997-10-14,BAC,,-1.4388035330907931,0.13870252537604658,range_pct>95%
1997-10,1997-10-15,AAPL,volume_shock,0.7731768294091228,3.2917768130075427,volz>2.5; range_pct>95%
1997-10,1997-10-15,INTC,crash + volume_shock,-2.735261696530406,3.4581082280955364,|ret_z|>2.5; volz>2.5
1997-10,1997-10-16,DIS,,-1.7373730372595668,0.4376170019891218,range_pct>95%
1997-10,1997-10-16,PEP,,-0.4098128680506949,-0.6263364816376554,range_pct>95%
1997-10,1997-10-16,WMT,,-0.6990909389840958,-0.6328340296567893,range_pct>95%
1997-10,1997-10-17,DIS,,-2.010739291662963,1.629490033785697,range_pct>95%
1997-10,1997-10-17,PEP,,0.9575717057288861,-0.04704442646956198,range_pct>95%
1997-10,1997-10-20,MSFT,volume_shock,0.238131116292878,2.6767424073106283,volz>2.5; range_pct>95%
1997-10,1997-10-21,IBM,spike,3.7066610735177457,1.9402037946780095,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-21,MSFT,spike,2.519554442240177,1.7831782361287252,|ret_z|>2.5
1997-10,1997-10-22,PEP,,-2.369565888074285,1.3820128021284548,range_pct>95%
1997-10,1997-10-23,MSFT,,-0.015905447156125598,0.6393401929693205,range_pct>95%
1997-10,1997-10-24,AAPL,,-1.1635368428654744,0.9206844279499806,range_pct>95%
1997-10,1997-10-24,AMD,,-1.0462189565479483,0.4831221676547973,range_pct>95%
1997-10,1997-10-24,CSCO,,-0.7586960851491061,1.2627644700807394,range_pct>95%
1997-10,1997-10-24,DIS,,0.009278803876451521,1.7141420454925858,range_pct>95%
1997-10,1997-10-24,IBM,,-1.0470954962647367,1.6375400541145608,range_pct>95%
1997-10,1997-10-24,INTC,,-1.0380259163303622,1.336362608923572,range_pct>95%
1997-10,1997-10-24,KO,,-2.0614024680425747,2.1536290990893114,range_pct>95%
1997-10,1997-10-24,WMT,,-1.5668454495201851,0.48238098791761624,range_pct>95%
1997-10,1997-10-27,AMD,crash,-3.9554094562594018,0.5121146323230523,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,AMZN,,-2.334758250447024,0.9310356590036696,range_pct>95%
1997-10,1997-10-27,BAC,crash,-3.470978464944615,-0.04309877607074254,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,CSCO,crash,-3.77680158409719,1.5646341469332152,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,DIS,crash,-3.608303336785762,1.0315138351490052,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,IBM,crash,-3.3357027252773013,1.0808835967057198,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,INTC,crash,-2.8451596996337045,0.9573930299953614,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,JPM,crash,-3.60707286657095,1.2764316328002234,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,KO,,-1.7990938659383662,1.9803673313179304,range_pct>95%
1997-10,1997-10-27,MSFT,crash,-2.5602749559803417,1.1903323864130142,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,NKE,crash,-3.1953537076579153,0.39488905966756066,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,ORCL,crash,-2.8481555042058475,1.2031781200092662,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,PEP,crash,-3.487450895307409,1.4248126448103806,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-27,WMT,crash + volume_shock,-2.7436029549713976,2.5900276824093664,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-10,1997-10-28,AAPL,,1.3421221802364185,0.6274832360604845,range_pct>95%
1997-10,1997-10-28,AMD,spike,3.564406856707993,1.1746504102824662,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-28,AMZN,,2.028243002891393,1.6601568848960602,range_pct>95%
1997-10,1997-10-28,BAC,,1.6567501439359702,2.1882595526938444,range_pct>95%
1997-10,1997-10-28,CSCO,spike,3.5927256201524576,2.1131723228406307,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-28,DIS,spike,3.4049101308530587,2.0851554317546164,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-28,IBM,spike,3.865950771207394,1.7778249165069753,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-28,INTC,spike,4.8629398374989075,1.9483576677259489,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-28,JPM,,1.5557762194519336,2.194796619019081,range_pct>95%
1997-10,1997-10-28,KO,spike,4.042396741037491,2.422734270034042,|ret_z|>2.5; ; range_pct>95%
1997-10,1997-10-28,MSFT,,1.8929033076490924,1.866464036828048,range_pct>95%
1997-10,1997-10-28,NKE,,2.0313360361344466,1.611939751782506,range_pct>95%
1997-10,1997-10-28,ORCL,spike + volume_shock,3.6769422139157437,2.599793525509024,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-10,1997-10-28,PEP,spike + volume_shock,3.8078193808172176,2.8634247258352623,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-10,1997-10-28,WMT,spike + volume_shock,3.495018353280138,3.2899187933937886,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-10,1997-10-30,CSCO,,-0.2719441071488053,1.4606110731699813,range_pct>95%
1997-10,1997-10-30,ORCL,,-1.18572722514106,0.9946782644169927,range_pct>95%
1997-10,1997-10-30,WMT,,0.030061776100535814,1.1131654920857286,range_pct>95%
1997-11,1997-11-04,INTC,,-0.9773496665937913,0.3793214898605706,range_pct>95%
1997-11,1997-11-06,AMD,,-1.5492613201182752,1.0704271078065393,range_pct>95%
1997-11,1997-11-07,AMD,,0.6580553652030946,1.0925662171525898,range_pct>95%
1997-11,1997-11-07,INTC,,1.8746306610503642,1.1524689869984577,range_pct>95%
1997-11,1997-11-10,AAPL,,-1.4791614153778554,2.1355614053220915,range_pct>95%
1997-11,1997-11-10,JPM,,-1.8570009707843562,0.4057640604536927,range_pct>95%
1997-11,1997-11-11,JPM,,-0.9515256341910016,-0.21493092848260228,range_pct>95%
1997-11,1997-11-12,DIS,,-1.8856784688889943,0.2313285349020373,range_pct>95%
1997-11,1997-11-12,JPM,crash,-2.90216192117356,1.7423526172928596,|ret_z|>2.5; ; range_pct>95%
1997-11,1997-11-12,ORCL,,-2.0589180232733835,0.7550177393324845,range_pct>95%
1997-11,1997-11-13,AMD,,1.166580919020911,1.2625969114764517,range_pct>95%
1997-11,1997-11-14,JPM,,-1.883561821299461,1.8596543391202303,range_pct>95%
1997-11,1997-11-14,NKE,spike,2.5174252526406855,-1.6777450970672803,|ret_z|>2.5
1997-11,1997-11-17,JPM,spike,2.7346101531271803,0.8639154985422682,|ret_z|>2.5
1997-11,1997-11-19,JPM,,2.03341842888836,-0.4406480071102045,range_pct>95%
1997-11,1997-11-21,DIS,,2.156820112085406,1.3292802745314964,range_pct>95%
1997-12,1997-12-01,JPM,spike,2.7887267872114525,-0.051610319760922924,|ret_z|>2.5
1997-12,1997-12-02,AAPL,crash,-2.8206632908954923,0.8278520103667595,|ret_z|>2.5
1997-12,1997-12-02,CSCO,,-1.569403307676697,1.612224940327105,range_pct>95%
1997-12,1997-12-04,BAC,,-0.8240839284170564,2.432237893170211,range_pct>95%
1997-12,1997-12-09,ORCL,crash + volume_shock,-5.864269959508552,3.6841740904692455,|ret_z|>2.5; volz>2.5; range_pct>95%
1997-12,1997-12-11,ORCL,,-1.1491166078932018,1.282243184619455,range_pct>95%
1997-12,1997-12-12,CSCO,crash,-2.507081008024679,2.034059138458903,|ret_z|>2.5; ; range_pct>95%
1997-12,1997-12-12,IBM,,-0.4689968224604804,1.8097495958960366,range_pct>95%
1997-12,1997-12-15,CSCO,,0.3842373148443877,1.8524708433584387,range_pct>95%
1997-12,1997-12-16,NKE,,0.5280083710355651,0.47675434275336254,range_pct>95%
1997-12,1997-12-18,NKE,crash,-3.783586271877563,1.1357845595467724,|ret_z|>2.5; ; range_pct>95%
1997-12,1997-12-19,KO,,0.8217793793513936,2.0492441449611865,range_pct>95%
1997-12,1997-12-19,NKE,volume_shock,0.41273683223521923,2.87010343552728,volz>2.5; range_pct>95%
1997-12,1997-12-23,MSFT,,-1.6344529169322208,0.3824387790260784,range_pct>95%
1997-12,1997-12-24,MSFT,,-1.9152529074711275,0.989275780115834,range_pct>95%
1997-12,1997-12-29,MSFT,spike,2.5011532144511084,0.3445678681914792,|ret_z|>2.5
1998-01,1998-01-02,AAPL,spike,5.272205273867639,2.413623864825207,|ret_z|>2.5; ; range_pct>95%
1998-01,1998-01-05,NKE,spike,3.2055835524407144,1.0540598631229134,|ret_z|>2.5
1998-01,1998-01-06,AAPL,spike + volume_shock,3.716586975510783,2.827996619536643,|ret_z|>2.5; volz>2.5; range_pct>95%
1998-01,1998-01-09,BAC,,-1.8827370250195268,1.2134503667813852,range_pct>95%
1998-01,1998-01-09,NKE,crash,-2.5338901337494475,-0.3468048196900125,|ret_z|>2.5; ; range_pct>95%
1998-01,1998-01-09,ORCL,,-1.3521216185344442,1.0836573413082549,range_pct>95%
1998-01,1998-01-12,BAC,,-0.7282385782223619,1.6578950329322137,range_pct>95%
1998-01,1998-01-12,INTC,,1.7183393325007983,1.359071367270657,range_pct>95%
1998-01,1998-01-12,KO,,1.370777062580849,0.9322155604091737,range_pct>95%
1998-01,1998-01-13,AMD,spike,3.169283309778167,0.8718158734494205,|ret_z|>2.5; ; range_pct>95%
1998-01,1998-01-20,WMT,,1.8779774638499604,1.0548593080933344,range_pct>95%
1998-01,1998-01-21,IBM,crash,-2.577587620327062,2.3510801091535085,|ret_z|>2.5
1998-01,1998-01-22,MSFT,volume_shock,0.6151380306871352,2.63075725036562,volz>2.5
1998-01,1998-01-27,DIS,,2.4825729889359023,1.5599367163361781,range_pct>95%
